"Variety","Subgroup","Family","ISO Code","Glottolog ID","AIATSIS Code","StdLangID","StdLanguageName","OriginalForm","PhonemicisedIPA","Std_Gloss","Author","OriginalGloss","OriginalPofSpeech","Latitude","Longitude","Reconstruction_Form","Reconstruction_Level","Reconstruction_Gloss","Reconstruction_Notes"
"Yidiny","Paman",,,,,"40",,"marranmarran","maranmaran",,"Dixon, R.M.W","sick, sickness","Adj, N",,,,,,
"Yidiny","Paman",,,,,"40",,"gujal","kucal",,"Dixon, R.M.W","pregnant","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"bugal","pukal",,"Dixon, R.M.W","black","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"mujan","mucan",,"Dixon, R.M.W","black","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"mija","mica",,"Dixon, R.M.W","black","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"jilin","cilin",,"Dixon, R.M.W","black (an possibly also: charcoal)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"badal","patal",,"Dixon, R.M.W","white","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"barrnyjal","paɹɳjcal",,"Dixon, R.M.W","white","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"marrgamarrga","markamarka",,"Dixon, R.M.W","yellow/golden","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"marrgagaji","markakaci",,"Dixon, R.M.W","yellow/golden","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"marrga","marka",,"Dixon, R.M.W","yellow/golden","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"garran","karan",,"Dixon, R.M.W","yellow, brown, smokey colour","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"wubagar","wupakaɹ",,"Dixon, R.M.W","red","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"wuba","wupa",,"Dixon, R.M.W","red","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"gurrbin.gurrbin","kurpinkurpin",,"Dixon, R.M.W","red (e.g. soil, blanket, hair, sun)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"burnggan","puɹŋkan",,"Dixon, R.M.W","dirty (used of water)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"gajulA(/U)","kacula(/u)",,"Dixon, R.M.W","dirty (used of water)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"galgar","kalkaɹ",,"Dixon, R.M.W","old (e.g. clothes, boomerang)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"gurriny","kuriɲ",,"Dixon, R.M.W","good","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"jan.gan","cankan",,"Dixon, R.M.W","no good, bad","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"yarbul","jaɹpul",,"Dixon, R.M.W","no good, bad","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"guyga","kujka",,"Dixon, R.M.W","(moving) fast (e.g. person, or water)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"jinbal","cinpal",,"Dixon, R.M.W","(moving) fast","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"nyunbu","ɲunpu",,"Dixon, R.M.W","slow","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"yinyu","jiɲu",,"Dixon, R.M.W","happy","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"girrany","kiraɲ",,"Dixon, R.M.W","ashamed, shy, frightened","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"yinyjiiring","jiɲciːɹiŋ",,"Dixon, R.M.W","ashamed, shy, frightened","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"munu","munu",,"Dixon, R.M.W","frightened (come into contact with something horrifying, and be fightened by it)","Adj",,,,,,
"Yidiny","Paman",,,,,"40",,"guli","kuli",,"Dixon, R.M.W","angry, wild, 'temper up'","Adj",,,"*kulu","Pama-Nyungan","louse",""
"Yidiny","Paman",,,,,"40",,"gamba","kampa",,"Dixon, R.M.W","crawl","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"waymba","wajmpa",,"Dixon, R.M.W","fly (of bird, insect, flying fox, plane, spark)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"walngga","walŋka",,"Dixon, R.M.W","fly","N",,,"*walngka","","belly (inside)",""
"Yidiny","Paman",,,,,"40",,"ngaba","ŋapa",,"Dixon, R.M.W","bathe, bogey, immerse self in water","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"yirrabaaji","jirapaːci",,"Dixon, R.M.W","bathe, bogey, immerse self in water","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"juwi","cuwi",,"Dixon, R.M.W","swim (from one place to another)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"janggabaaji","caŋkapaːci",,"Dixon, R.M.W","swim (from one palce to another)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"yunga","juŋa",,"Dixon, R.M.W","'swim'","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"gada","kata",,"Dixon, R.M.W","come","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"mundaaji","muntaːci",,"Dixon, R.M.W","come","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"magi","maki",,"Dixon, R.M.W","climb up (steep hill or cliff, or tree)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"jalmbi","calmpi",,"Dixon, R.M.W","climb up tree 'hand over hand', i.e. using hands and feet","Vi ",,,,,,
"Yidiny","Paman",,,,,"40",,"balgambi","palkampi",,"Dixon, R.M.W","climb up tree 'hand over hand', i.e. using hands and feet","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"gilmada","kilmata",,"Dixon, R.M.W","climb up tree 'hand over hand', i.e. using hands and feet","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"juda","cuta",,"Dixon, R.M.W","descend","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"bunggula","puŋkula",,"Dixon, R.M.W","descend","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"jarranda","caranta",,"Dixon, R.M.W","descend","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"wulngga","wulŋka",,"Dixon, R.M.W","drown","V",,,,,,
"Yidiny","Paman",,,,,"40",,"dalji","talci",,"Dixon, R.M.W","jerk","Adv",,,,,,
"Yidiny","Paman",,,,,"40",,"jana","cana",,"Dixon, R.M.W","stand (get into standing position, or be standing)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"dindaaji","tintaːci",,"Dixon, R.M.W","stand (get into standing position, or be standing)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"wuna","wuna",,"Dixon, R.M.W","lie (down), be lying (down)","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"wuna","wuna",,"Dixon, R.M.W","sleep","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"wiwi","wiwi",,"Dixon, R.M.W","give","V",,,,,,
"Yidiny","Paman",,,,,"40",,"jayma","cajma",,"Dixon, R.M.W","give","V",,,,,,
"Yidiny","Paman",,,,,"40",,"gunda","kunta",,"Dixon, R.M.W","cut","Vt",,,,,,
"Yidiny","Paman",,,,,"40",,"mulbi","mulpi",,"Dixon, R.M.W","cut","Vt",,,,,,
"Wardaman",,,,,,"201",,"yibiyan","jipijan",,"Francesca Merlan","man, person, Aborigine, 1-31","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"warlawurru","waɭawuru",,"","eagle hawk","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kuranpa","kuɹanpa",,"","ear","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kurlka","kuɭka",,"","ear","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"munarta","munaʈa",,"","ear","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"pina","pina",,"","ear","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kulil-kulilpa","kulilkulilpa",,"","ear (M)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"parna","paɳa",,"","earth","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"langa","laŋa",,"","earth, ground (WN)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kakarra","kakara",,"","east","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jilkamarta","cilkamaʈa",,"","echidna, spiny anteater","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"janyji","caɲci",,"","egg","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngampu","ŋampu",,"","egg","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngurnku","ŋuɳku",,"","elbow","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngaparti","ŋapaʈi",,"","directional word: south","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"yimiyuka","jimijuka",,"","emu","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kuru","kuɹu",,"","eye","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyanpinypa","ɲanpiɲpa",,"","eyebrow","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kiki","kiki",,"","faeces","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jartayi","caʈaji",,"","faeces (M)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"julyulyuyanu","cuʎuʎujanu",,"","fall down","Vi",,,,,,
"Martuwangka","Wati",,,,,"681",,"punkarnu","punkaɳu",,"","fall down","Vi",,,,,,
"Martuwangka","Wati",,,,,"681",,"tiwa","tiwa",,"","far away","Adv",,,,,,
"Martuwangka","Wati",,,,,"681",,"wirrili","wirili",,"","far away","Adv",,,,,,
"Martuwangka","Wati",,,,,"681",,"pipurru","pipuru",,"","fast","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"wala","wala",,"","fast, quickly","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"wirrurru","wiruru",,"","fast, quickly","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"jinyjimama","ciɲcimama",,"","fat","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"jira","ciɹa",,"","fat","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"karnpi","kaɳpi",,"","fat","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"karnu","kaɳu",,"","fat","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"palyarri","paʎari",,"","fat","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"mama","mama",,"","father","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"wumari","wumaɹi",,"","father's sister","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngurlu","ŋuɭu",,"","fear","",,,,,,
"Martuwangka","Wati",,,,,"681",,"karrata","karata",,"","fearful, fright, shock","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyarlpi","ɲaɭpi",,"","feathers, wings","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"wurna","wuɳa",,"","feathers","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kaalypungu","kaːʎpuŋu",,"","feel coldness come over one","Vi",,,,,,
"Martuwangka","Wati",,,,,"681",,"jikirnu","cikiɳu",,"","drink","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"milpinypa","milpiɲpa",,"","fingernail","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"taarru","taːru",,"","fire (big)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"karla","kaɭa",,"","fire, firewood (PU)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"waru","waɹu",,"","fire, firewood (PU)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jangi","caŋi",,"","firestick","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngijirri","ŋiciri",,"","firestick","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"limpi-limpi","limpilimpi",,"","flat stone","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"mirla","miɭa",,"","flesh","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"purlara","puɭaɹa",,"","flesh","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"wayirnu","wajiɳu",,"","flow","Vi",,,,,,
"Martuwangka","Wati",,,,,"681",,"mararnu","maɹaɳu",,"","flow (M)","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"purrungu","puruŋu",,"","flower (generic)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"muungu","muːŋu",,"","fly","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"muunurrku","muːnurku",,"","fly","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngurrinpa","ŋurinpa",,"","fly","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kayukura","kajukuɹa",,"","fog","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"mirrka","mirka",,"","food, vegetable","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jamana","camana",,"","foot (PU)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"marlarrpa","maɭarpa",,"","foot of something","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jina","cina",,"","foot, footprint, steps of a dance","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"-ngka","ŋka",,"","locative meanings(?): from, off","Aff",,,,,,
"Martuwangka","Wati",,,,,"681",,"yulpurru","julpuru",,"","dust","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngalypa","ŋaʎpa",,"","good, well","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"palya","paʎa",,"","good, well","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"parntirrpa","paɳtirpa",,"","good","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"puntanypa","puntaɲpa",,"","good","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"tukulku","tukulku",,"","good, proper","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"kunyjunyu","kuɲcuɲu",,"","good (K)","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"janingu","caniŋu",,"","guts, intestines","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jarru","caru",,"","guts, intestines","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"julu-julu","culuculu",,"","guts, intestines","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyii","ɲiː",,"","here!","excl",,,,,,
"Martuwangka","Wati",,,,,"681",,"turntururru","tuɳtuɹuru",,"","hilly place","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jarlparra","caɭpara",,"","kangaroo (PU)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"warla","waɭa",,"","lake","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"mipi","mipi",,"","leaf","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"parrka","parka",,"","leaf, tea","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"pirrpilya","pirpiʎa",,"","leaf, leaves","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"yulyju","juʎcu",,"","leaf","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"yalu","jalu",,"","liver","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"-rta","ʈa",,"","locational suffix: at, in, on","Aff",,,,,,
"Martuwangka","Wati",,,,,"681",,"-ta","ta",,"","locative suffix: at, in, on","Aff",,,,,,
"Martuwangka","Wati",,,,,"681",,"ralyu-ralyu","ɹaʎuɹaʎu",,"","lungs","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngakumpa","ŋakumpa",,"","mad, simple-minded","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"pirlpu","piɭpu",,"","maggots","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"yini","jini",,"","name","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"tarn-tarnpa","taɳtaɳpa",,"","nape of neck, back of neck","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyanka","ɲanka",,"","nape of neck, back part of neck","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyunyjirnpa","ɲuɲciɳpa",,"","navel, umbilicus","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngalyi","ŋaʎi",,"","neck, throat","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"jalykarra","caʎkara",,"","new","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"kamparra","kampara",,"","new","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"wiya","wija",,"","no, nothing","Num",,,,,,
"Martuwangka","Wati",,,,,"681",,"paki","paki",,"","no, nothing (K)","Num",,,,,,
"Martuwangka","Wati",,,,,"681",,"maranypa","maɹaɲpa",,"","no, nothing (WN)","Num",,,,,,
"Martuwangka","Wati",,,,,"681",,"kayili","kajili",,"","north","N",,,"*kayili","","",""
"Martuwangka","Wati",,,,,"681",,"mulya","muʎa",,"","nose, edge, end","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kuwarri","kuwari",,"","now, today","Adv",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyimiri","ɲimiɹi",,"","rib","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ruutu","ɹuːtu",,"","road","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"ngurnti","ŋuɳʈi",,"","shoulder(s)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"pirni","piɳi",,"","shoulders","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"japu","capu",,"","small, little","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"juku","cuku",,"","small, little","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"marapaku","maɹapaku",,"","spear-thrower","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"mirangarangu","miɹaŋaɹaŋu",,"","wait for someone (M)","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"majarnu","macaɳu",,"","wait, wait for something","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"yurlirringu","juɭiriŋu",,"","die","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"martungu","maʈuŋu",,"","spouse: wife, husband","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyukunu","ɲukunu",,"","spouse: wife, husband","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"nyupa","ɲupa",,"","spouse: wife, husband","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"yarruwa","jaruwa",,"","spouse: wife, husband","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"yinini","jinini",,"","wife","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"kartungu","kaʈuŋu",,"","wife, woman (M)","N",,,,,,
"Martuwangka","Wati",,,,,"681",,"wirrilyi","wiriʎi",,"","wild","Adj",,,,,,
"Martuwangka","Wati",,,,,"681",,"jarturnu","caʈjuɳu",,"","yandy","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"karnampirnu","kaɳampiɳu",,"","yandy, winnow","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"wanpungu","wanpuŋu",,"","yandy something","",,,,,,
"Martuwangka","Wati",,,,,"681",,"jaawarlurnu","caːwaɭuɳu",,"","yawn","V",,,,,,
"Martuwangka","Wati",,,,,"681",,"karntawarra","kaɳtawara",,"","yellow ochre","N",,,,,,
"Yidiny","Paman",,,,,"40",,"mangany","maŋaɲ",,"Dixon, R.M.W","boomerang","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gala","kala",,"Dixon, R.M.W","spear (a generic label)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"binggal","piŋkal",,"Dixon, R.M.W","spear (a generic label)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"mila","mila",,"Dixon, R.M.W","woomera","N",,,,,,
"Yidiny","Paman",,,,,"40",,"milay","milaj",,"Dixon, R.M.W","woomera","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bigunU","pikunu",,"Dixon, R.M.W","shield","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bigunu","pikunu",,"Dixon, R.M.W","shield","N",,,,,,
"Yidiny","Paman",,,,,"40",,"juwa","cuwa",,"Dixon, R.M.W","saw","V",,,,,,
"Yidiny","Paman",,,,,"40",,"mugay","mukaj",,"Dixon, R.M.W","grindstone","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dalnggul","talŋkul",,"Dixon, R.M.W","a small stone, used to crack nuts (or as a small grinding stone in children's play)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"ganda","kanta",,"Dixon, R.M.W","yamstick","N",,,,,,
"Yidiny","Paman",,,,,"40",,"binggal (?)","piŋkal",,"Dixon, R.M.W","yamstick","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bundu","puntu",,"Dixon, R.M.W","dilly-bag, generic bag","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jawun","cawun",,"Dixon, R.M.W","dilly-bag, generic bag","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bagi","paki",,"Dixon, R.M.W","bag","N",,,,,,
"Yidiny","Paman",,,,,"40",,"guga","kuka",,"Dixon, R.M.W","skin","N",,,,,,
"Yidiny","Paman",,,,,"40",,"guga","kuka",,"Dixon, R.M.W","bark canoe","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bida","pita",,"Dixon, R.M.W","bark trough (coolamon) for soaking vegetables","N",,,,,,
"Yidiny","Paman",,,,,"40",,"minya","miɲa",,"Dixon, R.M.W","edible animal, meat, fish","N",,,"*miña","","meat, animal and what",""
"Yidiny","Paman",,,,,"40",,"midin","mitin",,"Dixon, R.M.W","edible animal, meat, fish","N",,,,,,
"Yidiny","Paman",,,,,"40",,"burrinU","purinu",,"Dixon, R.M.W","bread","N",,,,,,
"Yidiny","Paman",,,,,"40",,"burrin","purin",,"Dixon, R.M.W","bread","N",,,,,,
"Yidiny","Paman",,,,,"40",,"marramarra","maramara",,"Dixon, R.M.W","tobacco","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dubayga","tupajka",,"Dixon, R.M.W","tobacco","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jumbayga","cumpajka",,"Dixon, R.M.W","tobacco","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jumbagi","cumpaki",,"Dixon, R.M.W","tobacco","N",,,,,,
"Yidiny","Paman",,,,,"40",,"murinU","muɹinu",,"Dixon, R.M.W","hot ashes, hot soil where a fire has been burning","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dunda","tunta",,"Dixon, R.M.W","cold ashes","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gabu","kapu",,"Dixon, R.M.W","cold ashes","N",,,,,,
"Yidiny","Paman",,,,,"40",,"waraba","waɹapa",,"Dixon, R.M.W","minor river, creek","N",,,"*watapa","","river",""
"Yidiny","Paman",,,,,"40",,"bala","pala",,"Dixon, R.M.W","creek","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gabanU","kapanu",,"Dixon, R.M.W","rain","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"madi","mati",,"Dixon, R.M.W","rain","Vi",,,,,,
"Yidiny","Paman",,,,,"40",,"juji","cuci",,"Dixon, R.M.W","lightning","N",,,,,,
"Yidiny","Paman",,,,,"40",,"yigan","jikan",,"Dixon, R.M.W","sky","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jin.gal","cinkal",,"Dixon, R.M.W","sky","N",,,,,,
"Yidiny","Paman",,,,,"40",,"marum","maɹum",,"Dixon, R.M.W","cloud","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bururU","puɹuɹu",,"Dixon, R.M.W","cloud","N",,,,,,
"Yidiny","Paman",,,,,"40",,"nguda","ŋuta",,"Dixon, R.M.W","cloud","N",,,,,,
"Yidiny","Paman",,,,,"40",,"mulubarra","mulupara",,"Dixon, R.M.W","cloud","N",,,,,,
"Yidiny","Paman",,,,,"40",,"wujar","wucaɹ",,"Dixon, R.M.W","fog, mist, frost","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gujuguju","kucukucu",,"Dixon, R.M.W","rainbow","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gindanU","kintanu",,"Dixon, R.M.W","moon, month","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gagalum","kakalum",,"Dixon, R.M.W","moon, month","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bijugan","picukan",,"Dixon, R.M.W","star (generic)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"wajaday","wacataj",,"Dixon, R.M.W","star (generic)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bunda","punta",,"Dixon, R.M.W","hill, mountain","N",,,"*purnta","","mountain, stone",""
"Yidiny","Paman",,,,,"40",,"mungan","muŋan",,"Dixon, R.M.W","hill, mountain","N",,,,,,
"Yidiny","Paman",,,,,"40",,"diban","tipan",,"Dixon, R.M.W","roof of house","N",,,,,,
"Yidiny","Paman",,,,,"40",,"walu","walu",,"Dixon, R.M.W","side of hill","N",,,,,,
"Yidiny","Paman",,,,,"40",,"ngiya","ŋija",,"Dixon, R.M.W","side of hill","N",,,,,,
"Yidiny","Paman",,,,,"40",,"warubi","waɹupi",,"Dixon, R.M.W","the other side of a mountain","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jabu","capu",,"Dixon, R.M.W","ground, earth, soil","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gayi","kaji",,"Dixon, R.M.W","ground, earth, soil","N",,,,,,
"Yidiny","Paman",,,,,"40",,"burabura","puɹapuɹa",,"Dixon, R.M.W","dust","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gulgi","kulki",,"Dixon, R.M.W","sand","N",,,,,,
"Yidiny","Paman",,,,,"40",,"guyngari","kujŋaɹi",,"Dixon, R.M.W","sand","N",,,,,,
"Yidiny","Paman",,,,,"40",,"wuba","wupa",,"Dixon, R.M.W","red clay","N",,,,,,
"Yidiny","Paman",,,,,"40",,"walba","walpa",,"Dixon, R.M.W","stone","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dingun","tiŋun",,"Dixon, R.M.W","stone","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jubur","cupuɹ",,"Dixon, R.M.W","stone","N",,,,,,
"Yidiny","Paman",,,,,"40",,"burray","puraj",,"Dixon, R.M.W","cave","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dugur","tukuɹ",,"Dixon, R.M.W","house, hut","N",,,,,,
"Yidiny","Paman",,,,,"40",,"bubu","pupu",,"Dixon, R.M.W","house, hut","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gabay","kapaj",,"Dixon, R.M.W","road, track, path, pad","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gawuru","kawuɹu",,"Dixon, R.M.W","road, track, path, pad","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gawurU","kawuɹu",,"Dixon, R.M.W","road, track, path, pad","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jugi","cuki",,"Dixon, R.M.W","tree, wood, stick","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dalmbir","talmpiɹ",,"Dixon, R.M.W","tree, wood, stick","N",,,,,,
"Yidiny","Paman",,,,,"40",,"dandu","tantu",,"Dixon, R.M.W","tree, wood, stick","N",,,,,,
"Yidiny","Paman",,,,,"40",,"julu","culu",,"Dixon, R.M.W","root of tree","N",,,,,,
"Yidiny","Paman",,,,,"40",,"jinarA","cinaɹa",,"Dixon, R.M.W","root of tree","N",,,,,,
"Yidiny","Paman",,,,,"40",,"gubu","kupu",,"Dixon, R.M.W","leaf (generic)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"durwu","tuɹwu",,"Dixon, R.M.W","leaf (generic)","N",,,,,,
"Yidiny","Paman",,,,,"40",,"ngamurray","ŋamuraj",,"Dixon, R.M.W","smell","Vi",,,"*ŋa:murr","","armpit",""
"Yidiny","Paman",,,,,"40",,"wabar","wapaɹ",,"Dixon, R.M.W","a walk","N",,,"*wapa","","go",""
